	affair_id	affair_type	councillor_id	council	legislative_period	language	affair_title	affair_text	answer
714	20165076	14	4018	NR	50	de	Folgen einer möglichen Annahme der Milchkuh-Initiative	<p>Die Annahme dieser Initiative würde erhebliche Mindereinnahmen für die Bundeskasse zur Folge haben.</p><p>- Hat der Bundesrat die Höhe dieser Verluste bereits geschätzt?</p><p>- Falls ja, kann er uns eine Grössenordnung nennen?</p><p>- Könnte diese Situation Konsequenzen auf die vom Bundesrat oder von der Kommission für Verkehr und Fernmeldewesen des Ständerates geplanten Beiträge des Bundes an den künftigen NAF haben?</p><p>- Falls ja, welche?</p>	
715	20165077	14	1156	NR	50	de	Anreicherung von Uran und Cadmium in unseren Böden (1)	<p>Der Bundesrat sieht weder betreffend die Einleitung von radioaktiven Stoffen in Gewässer noch betreffend den Eintrag von Uran in die Böden Handlungsbedarf (s. Antwort auf die Interpellation 15.4230 vom 18. Dezember 2015). Anders urteilt die Studie Belastung mineralisch gedüngter Böden mit Schadelementen (Arsen, Blei, Cadmium, Uran) der Universität Bern und von Agroscope vom 17. Februar 2016. Sie warnt davor, dass die Anreicherung toxischer Metalle im Boden die Bodenfruchtbarkeit gefährdet, die Ernten und das Grundwasser belastet werden.</p><p>Welche Schlüsse, Konsequenzen zieht nun der Bundesrat?</p>	
716	20165078	14	1156	NR	50	de	Anreicherung von Uran und Cadmium in unseren Böden (2)	<p>Die vom Bundesrat in Auftrag gegebene Studie Belastung mineralisch gedüngter Böden mit Schadelementen von der Universität Bern und Agroscope vom 17. Februar 2016 empfiehlt:</p><p>- Minimierung des Cadmium- und Uran-Eintrags;</p><p>- bessere Überwachung der Anreicherung von Uran und Cadmium in Böden, Grund- und Oberflächenwasser;</p><p>- Einführung von Grenzwerten im Mineraldünger, Richtwerten betreffend Uran-Gehalt in den Böden;</p><p>- Monitorisieren der Uran-Anreicherung in Böden und Trinkwasser.</p><p>1. Plant der Bundesrat Massnahmen?</p><p>2. Welche?</p><p>3. Bis wann?</p>	
717	20165079	14	4079	NR	50	de	Pensionskassen in der Sackgasse. Investitionen in die lokale Wirtschaft	<p>Börsen brechen ein, Obligationen bringen keine Rendite, Negativzinsen usw.: Bei den Pensionskassen lösen sich Milliarden in Luft auf, und sie können die Anforderungen nicht mehr erfüllen, die an sie gestellt werden.</p><p>Wann wird man sie dazu anregen, in die lokale Wirtschaft zu investieren, eine Investition mit Zukunft für die Schweiz von morgen, die langfristig rentabel sein wird, wie es das Parlament vom Bundesrat verlangte, als es die Motion Graber Konrad 13.4184 annahm?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
718	20165080	14	4079	NR	50	de	Brachliegende und sich verflüchtigende Geldanlagen. Investition in die Zukunft unseres Landes	<p>Mit dem Postulat Derder 13.4237 wird verlangt, dass der Bund Mittel findet, um Risikokapital in der Schweiz zu fördern. Denn das Geld ist vorhanden: Hunderte Milliarden Franken liegen in den Reserven der Schweizerischen Nationalbank und den Pensionskassen brach. Schlimmer noch: Sie lösen sich auf den Börsenmärkten in Luft auf.</p><p>Plant der Bundesrat, sich Gedanken darüber zu machen, wie man für die Zukunft einen Staatsfonds, eine Investitionsbank oder einen Risikokapitalfonds auf die Beine stellen könnte?</p>	
719	20165081	14	4079	NR	50	de	Kann die Bundeskanzlei mit der Koordination der digitalen Aktivitäten in der Schweiz betraut werden?	<p>Die digitale Revolution wirkt sich auf alle Bereiche und Departemente des Bundes aus. Eine Gesamtübersicht ist unbedingt notwendig. Der Bundesrat räumt in seiner Antwort auf die Interpellation Derder 14.4299 ein, dass die Koordination bei der Digitalisierung sehr wichtig sei, sagt aber auch, dass er gegen ein Staatssekretariat für die digitale Gesellschaft sei.</p><p>- Ist der Bundesrat der Meinung, dass die Bundeskanzlei mit dieser Aufgabe betraut werden könnte?</p><p>- Lohnt es sich, diese Option vertieft zu prüfen?</p>	
720	20165082	14	4174	NR	50	de	Ungereimtheiten im Zusammenhang mit dem Asylstatus von Eritreern	<p>- Sind Frauen in Eritrea auch militärdienstpflichtig?</p><p>- Wie viele Männer und wie viele Frauen aus Eritrea haben seit dem Urteil der ehemaligen Asylrekurskommission in der Schweiz ein Asylgesuch gestellt?</p><p>- Warum ist die Verteilung so einseitig?</p><p>Gemäss dem österreichischen Innenministerium stellten im Jahre 2011 in Österreich 27 Eritreer einen Asylantrag (in der Schweiz 2356), im Jahre 2012 waren es 17 (in der Schweiz 4407) und im Jahre 2013 59 (in der Schweiz 2563).</p><p>- Warum ist das so, während das Verhältnis von Asylsuchenden aus anerkannten Konfliktgebieten korreliert?</p>	
721	20165083	14	4172	NR	50	de	Artikel 5 Absätze 1 und 2 des Landwirtschaftsgesetzes. Nichtnachvollziehbare Auslegung durch den Bundesrat	<p>1. Auf welchen Grundlagen basiert die Praxis, dass nur 750 Buchhaltungen von den insgesamt 3000 Testbetrieben als Basis für den Einkommensvergleich mit vergleichbaren nichtlandwirtschaftlichen Einkommen herangezogen werden?</p><p>2. Können Sie bestätigen, dass der Durchschnitt der Einkommen aller Betriebe (gemäss Finanzbuchhaltungen) pro Jahr rund 10 000 Franken unter dem Durchschnitt der Buchhaltungsbetriebe liegt, die von Agroscope in die Auswertung einbezogen werden?</p>	<p>1. Rechtsgrundlage für den Einkommensvergleich ist Artikel 5 Absatz 1 des Landwirtschaftsgesetzes. Dieser hält klar fest, dass für den Einkommensvergleich nur wirtschaftlich leistungsfähige Betriebe herangezogen werden sollen. Der Vergleich bezieht sich gemäss der Botschaft zur Agrarpolitik 2002 auf eine Auswahl von buchführenden Betrieben mit guten ökonomischen Resultaten. Deshalb wird der Vergleich auf der Basis des obersten Quartils durchgeführt.</p><p>2. Das kann nicht bestätigt werden: Die erwähnte Differenz von 10 000 Franken zwischen den Einkommen aller Betriebe und jenen der Buchhaltungsbetriebe stammt aus einer Voruntersuchung aus dem Jahr 2009. Dabei basierte die Auswertung der Buchhaltungen für den Einkommensvergleich auf Buchhaltungsabschlüssen von nicht zufällig ausgewählten Landwirtschaftsbetrieben. Agroscope hat mittlerweile die methodischen Grundlagen für den neuen Einkommensvergleich erarbeitet. Neu wird ab dem Buchhaltungsjahr 2015 der Vergleich auf der Basis von Finanzbuchhaltungen zufällig ausgewählter Betriebe vorgenommen. Auf dieser Basis wird im September 2016 Agroscope die Einkommen von 2015 publizieren und dabei auch die Auswirkung der methodischen Umstellung aufzeigen können.</p>
722	20165084	14	3905	NR	50	de	Behindert die neue Bundesverordnung über Arbeiten im Überdruck in Zukunft Notfalleinsätze?	<p>Seit dem 1. Januar 2016 ist die Verordnung über die Arbeiten im Überdruck in Kraft. Neu sind für Rettungstaucher Vollgesichtsmasken vorgeschrieben, und in gewissen Situationen müssen sie mit dem Beiboot verbunden sein. Diese Vorschriften sind angeblich gefährlich, weshalb gewisse Einsatzpolizeien das Rettungstauchen teilweise eingestellt haben. Zudem sind Vollmasken nach der Confédération mondiale des activités subaquatiques (CMAS) in der Ausbildung verboten.</p><p>Ist sich der Bundesrat bewusst, dass die neue Verordnung Notfalleinsätze behindert?</p>	
723	20165085	14	487	NR	50	de	Währungspolitik	<p>Wann wird der Bericht zu den währungspolitischen Massnahmen zum Schutz des Schweizerfrankens gemäss Postulat 11.4173 dem Parlament unterbreitet? Der Bericht wurde bereits vor Monaten zugesichert.</p>	
724	20165086	14	4060	NR	50	de	Grenzschliessungen um die Wette in Europa. Die Schweiz als Ausweg für Flüchtlinge?	<p>Im Zeichen der Krise in Europa ist zu erwarten, dass Flüchtlinge auch über die Nordgrenze in unser Land drängen:</p><p>- Wie hat sich der Bundesrat auf dieses Szenario vorbereitet?</p><p>- Wie viele Flüchtlinge erwartet er in der Region Basel?</p><p>- Welche Massnahmen sind für die Bewältigung an der Grenze vorgesehen?</p><p>- Welche Unterstützungsmassnahmen hat der Bund für die Kantone vorgesehen?</p><p>- Werden die Grenzkontrollen intensiviert, um gegen illegale Einwanderung vorgehen zu können? Wenn ja, mit welchen Massnahmen?</p>	
725	20165087	14	4120	NR	50	de	Abkommen zwischen der Schweiz und Italien über die Zusammenarbeit der Polizei- und Justizbehörden. Blockiert Italien dessen Inkrafttreten?	<p>Am 19. Juni 2015 haben die eidgenössischen Räte das neue Abkommen zwischen der Schweiz und Italien über die Zusammenarbeit der Polizei- und Justizbehörden einstimmig genehmigt. Die neuen Bestimmungen bilden einen äusserst wichtigen Mosaikstein im Kampf gegen die grenzüberschreitende Kriminalität, der der Süden des Tessins ausgesetzt ist.</p><p>- Wann soll das Abkommen in Kraft treten?</p><p>- Warum ist es nicht am 1. Januar 2016 in Kraft getreten?</p><p>- Aus welchen wichtigen Gründen unternimmt Italien die Schritte nicht, die für eine Inkraftsetzung notwendig sind?</p>	
726	20165088	14	1111	NR	50	de	BFI-Botschaft. Vergleichbarkeit der Budgets	<p>- Waren bei den älteren BFI-Botschaften die in der heutigen BFI-Botschaft explizit nicht mit beantragten Finanzierungen der Ressortforschung, der Forschungs- und Innovationsförderung auf der Grundlage spezialgesetzlicher Bestimmungen, die Beteiligung an multilateralen Forschungsorganisationen und -infrastrukturen über Pflichtbeiträge und die EU-Rahmenprogramme für Bildung und Forschung enthalten?</p><p>- Wie werden die Vergleichbarkeit und die Aussagekraft der Wachstumsraten gewährleistet?</p>	<p>Die Vergleichbarkeit und die Aussagekraft der Wachstumsraten der BFI-Botschaft 2017-2020 und der BFI-Botschaft 2013-2016 sind absolut gewährleistet, weil die Finanzierung der vom Interpellanten genannten Bereiche (wie Ressortforschung, Pflichtbeiträge an internationale Forschungsorganisationen und an die EU-Rahmenprogramme) auch früher nicht mit den jeweiligen BFI-Botschaften beantragt wurde. Die Mittel für diese Bereiche werden entweder über den jährlichen Voranschlag (betrifft Ressortforschung, inklusive Forschungs- und Innovationsaufwendungen auf spezialgesetzlichen Grundlagen) oder aber über andere Botschaften mit mehrjährigen Finanzbeschlüssen beantragt.</p><p>Der Vergleichbarkeit der Finanzmittel für die Periode 2017-2020 mit denjenigen der Periode 2013-2016 wurde generell hohe Priorität eingeräumt. In der BFI-Botschaft 2017-2020 findet sich dazu eine Übersichtstabelle (S. 7 und 164), welche die Voranschlagskredite der beiden Perioden bestmöglich miteinander vergleicht. Beim Vergleich wurden insbesondere folgende Faktoren berücksichtigt: Änderung der Kreditierung aufgrund der Einführung des neuen Führungsmodells für die Bundesverwaltung sowie aufgrund neuer Rechtsgrundlagen (HFKG, BBG), Verschiebung von Aufgaben zwischen Krediten respektive Institutionen, Finanzierung neuer Aufgaben, Finanzierung der KTI-Sondermassnahmen (Frankenstärke Phase 2) über den Nachtragskredit 1 zum Voranschlag 2016.</p><p>Einen Überblick über alle Ausgaben des Bundes im Gesamtbereich Bildung und Forschung bietet die funktionale Gliederung des Bundeshaushaltes. Diese fasst im Aufgabengebiet Bildung und Forschung die Ausgaben der BFI-Botschaft, für die Ressortforschung, die Pflichtbeiträge, die EU-Rahmenprogramme sowie für die BFI-Verwaltungsaufgaben zusammen.</p><p>Was im Weiteren namentlich die geplanten Mittel für die gesamte Ressortforschung des Bundes betrifft, verweisen wir auch auf Anhang 14 der Botschaft 2017-2020.</p>
727	20165089	14	1135	NR	50	de	Die Umsetzung der Weiterentwicklung der Armee finanziell absichern	<p>Ist der Bundesrat bereit, die Entscheide von Nationalrat und Ständerat über den Rahmenkredit von 20 Milliarden Franken für die Umsetzung der Weiterentwicklung der Armee zu respektieren und ab sofort in alle seine Finanzplanungen einzubeziehen?</p>	
728	20165090	14	3902	NR	50	de	Fall Hassan Kiko	<p>Hassan Kiko flüchtete am 9. Februar 2016 aus dem Bezirksgefängnis Dietikon. Der Syrer reiste 2010 in die Schweiz ein, also vor Ausbruch des Bürgerkrieges. Er wurde in der Schweiz mehrfach straffällig.</p><p>- Auf welchem Weg ist Hassan Kiko in die Schweiz eingereist?</p><p>- Wieso und wann erhielt er eine B-Bewilligung?</p><p>- Wie viele Syrer erhielten seit 2010 den Status vorläufig aufgenommen, wie viele eine B-Bewilligung?</p><p>- Hatte das Staatssekretariat für Migration Kenntnis von den Straftaten und Verurteilungen?</p>	
729	20165091	14	4143	NR	50	de	Bekämpfung der Pädokriminalität. Hat das Fedpol seine Prioritäten geändert?	<p>Auf Seite 26 des erläuternden Berichtes für die Vernehmlassung Stabilisierungsprogramm 2017-2019 liest man, dass das Bundesamt für Polizei (Fedpol) in drei Bereichen Leistungen abbaut, darunter der Bereich der Pädokriminalität/Pornografie, um, wie es heisst, sich auf einige Schwerpunktthemen zu konzentrieren.</p><p>Muss man aus diesem Abschnitt schliessen, dass der Bundesrat die Bekämpfung der Pädokriminalität nicht mehr als prioritären Bereich des Fedpol betrachtet?</p>	
730	20165092	14	3898	NR	50	de	Globales Forum über Transparenz. Sollte sich die Schweiz nicht von der offensichtlich haltbaren Position Panamas inspirieren lassen?	<p>Auf die Forderung des Globalen Forums über Transparenz, gemäss dem OECD-System automatisch allen Drittstaaten auf Ersuchen Bankinformationen zu liefern, hat Panama geantwortet, dass es sich nur bilateral und auf Grundlage der Gegenseitigkeit verpflichten wolle. Der jeweilige Staat müsse ausserdem dafür Gewähr bieten, dass diese Informationen ausschliesslich für steuerliche Zwecke verwendet würden. Panama hat auch eingewendet, dass die USA sich für ein anderes System als das von der OECD vorgeschlagene entschieden hätten.</p>	
731	20165093	14	3898	NR	50	de	Neutralität. OECD und G-77	<p>Früher galt die Schweiz klar als neutral und blockfrei. Heute wird die internationale Stellung der Schweiz als mehr oder weniger dauerhaft am EU-Block orientiert wahrgenommen. Indem die Schweiz die Angriffe der OECD einfach so schluckt, die gegen das Recht jedes souveränen Staats gehen, auf seinem Boden sein eigenes Recht anzuwenden und frei zu bestimmen, wie hoch die Beiträge seiner Steuerpflichtigen sein sollen, hat sie nur erreicht, dass die G-20 sie von oben herab behandelt und sie vom Rest der Welt missverstanden wird.</p><p>Sollte die Schweiz sich nicht etwas von der OECD distanzieren und sich der G-77 annähern, zu der in 15 Jahren alle Schwellenländer und somit 85 Prozent der Weltbevölkerung gehören werden?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
732	20165094	14	4057	NR	50	de	Zunehmende Repression gegen soziale Bewegungen in Argentinien	<p>Die Indigenen-Aktivistin und Abgeordnete Milagro Sala ist seit dem 16. Januar 2016 in San Salvador de Jujuy, Argentinien, zu Unrecht inhaftiert. Dieser Fall scheint exemplarisch für die autoritäre Politik der Regierung Macri. Die UN-Arbeitsgruppe zu willkürlicher Haft hat auf Antrag von Menschenrechtsorganisationen ein Verfahren eröffnet.</p><p>- Setzt sich der Bundesrat für Sala ein?</p><p>- Wie schätzt er die Entwicklung ein?</p><p>- Thematisiert er diese Tendenz mit argentinischen Behörden?</p>	
733	20165095	14	173	NR	50	de	Funklöcher entlang Juranordfuss/Hochrhein. Verbesserung	<p>Der Funkempfang für Mobiltelefonie und DAB-Radio in meiner Wohnregion Fricktal ist teilweise mangelhaft bis ungenügend.</p><p>1. Kann der Bundesrat diese Feststellung bestätigen?</p><p>2. Gibt es vergleichbare Regionen mit analoger Bevölkerungsdichte, die ebenfalls relativ schlecht versorgt sind?</p><p>3. Welche Massnahmen innert welcher Zeit gedenkt er zur Verbesserung vorzunehmen?</p><p>4. Bestehen Abkommen mit Deutschland, dass von deutschem Boden aus Verbesserungen für den Raum Juranordfuss zu erwarten sind?</p>	
734	20165096	14	1129	NR	50	de	Atomkraftwerk Fessenheim. Zeitnahe Störfallinformation	<p>Im Jahr 2014 ereignete sich ein gravierender Störfall im grenznahen Atomkraftwerk Fessenheim. Ein schwerwiegender Unfall konnte nur mit drastischen Massnahmen abgewendet werden. Diese Information gelangte erst in diesen Tagen an die Öffentlichkeit.</p><p>Was unternimmt der Bundesrat, damit die zuständigen Bundesstellen, die grenznahen Gemeinden und Kantone künftig direkt, zeitnah und vollständig über Störfälle im Atomkraftwerk Fessenheim informiert werden?</p>	<p>Die französische Nuklearaufsichtsbehörde Autorité de surveillance nucléaire (ASN) hat die Öffentlichkeit am 17. April 2014 über das angesprochene Ereignis informiert. Das Ereignis wurde von der Behörde auf der ersten Stufe der Ines-Skala (Anomalie) eingestuft. Diese International Nuclear Event Scale (Ines) wird heute weltweit angewandt und umfasst sieben Stufen. Damit werden Art und Schweregrad eines Störfalls in einem Kernkraftwerk überall gleich beschrieben.</p><p>Die Aufsichtsbehörden des jeweiligen Staates sind für die Einstufung eines Ereignisses zuständig. Alle Ereignisberichte der relevanten Ereignisse werden in einer Datenbank gesammelt, auf welche auch das Eidgenössische Nuklearsicherheitsinspektorat (Ensi) Zugriff hat. Zudem informierte die ASN im Rahmen der gemeinsamen Sitzung der französisch-schweizerischen Kommission für die nukleare Sicherheit und den Strahlenschutz von September 2014 über den Ereignishergang und die getroffenen Massnahmen.</p><p>Aufgrund der dem Ensi vorliegenden Unterlagen ist die Ines-Einstufung der französischen Aufsichtsbehörde plausibel. Es gibt gemäss Ensi keine Hinweise dafür, dass der Reaktor zu irgendeinem Zeitpunkt in einem unkontrollierten Zustand war: Der Reaktor wurde langsam über die betrieblichen Systeme heruntergefahren. Für die Betriebsmannschaft stand die Möglichkeit, den Reaktor über eine Reaktorschnellabschaltung herunterzufahren, stets zur Verfügung. Das Notborierungssystem kam nicht zum Einsatz. Im Übrigen befindet sich bei Druckwasserreaktoren stets Bor zur Leistungssteuerung im Reaktor-Kühlwasser.</p><p>Gemäss den vorliegenden Informationen sieht der Bundesrat keinen Anlass, an der Einstufung auf der ersten Stufe der Ines-Skala (Anomalie) zu zweifeln. Die Schweiz hat mit Frankreich bereits im Jahr 1989 ein bilaterales Abkommen über den Informationsaustausch bei radiologischen Zwischenfällen abgeschlossen. Auf internationaler Ebene wurde 1986 das Übereinkommen über die frühzeitige Benachrichtigung bei nuklearen Unfällen abgeschlossen. Dieses Übereinkommen ist am 1. Juli 1988 für die Schweiz in Kraft getreten. Damit sind die Instrumente vorhanden, dass die Schweiz bei Zwischenfällen oder Unfällen in einem Kernkraftwerk informiert wird.</p>
735	20165097	14	4131	NR	50	de	Wildtierbiologie. Eine reine Männerdomäne?	<p>In der aktuellen Nummer des Bafu-Magazins Umwelt mit dem Titel Wildtiere unter uns werden zehn Berufsleute porträtiert - zehn Männer, keine einzige Frau.</p><p>1. Ist von den zahlreichen Frauen, die in der Wildtierbiologie tätig sind, keine würdig, porträtiert zu werden?</p><p>2. Wie verträgt sich diese Kommunikation mit dem Diskriminierungsverbot im Gleichstellungsgesetz?</p><p>3. Wie soll dem Fachkräftemangel begegnet werden, wenn Frauen in der Berufswelt negiert werden und somit keine Vorbilder abgeben können?</p>	<p>1./3. Selbstverständlich gibt es zahlreiche kompetente Wildtierbiologinnen. Etliche dieser Fachfrauen arbeiten im Bafu und nehmen im Amt und darüber hinaus Vorbildfunktionen wahr. Für die aktuelle Ausgabe seines Magazins Umwelt hat das Bafu nach Geschichten gesucht, die ein neues und unbekanntes Mensch-Wildtier-Verhältnis darstellen. Dabei wurde der Blick mehr auf die Auswahl dieser Geschichten gerichtet denn auf eine ausgeglichene Vertretung der Geschlechter bei den porträtierten Personen.</p><p>2. Das Diskriminierungsverbot gemäss Artikel 3 des Gleichstellungsgesetzes bezieht sich auf Arbeitnehmerinnen und Arbeitnehmer und deren individuellen Schutz vor Diskriminierung aufgrund des Geschlechts. Die Porträtierung im Bafu-Magazin Umwelt steht in keinem Zusammenhang zum Arbeitsverhältnis der porträtierten Personen.</p>
736	20165098	14	3899	NR	50	de	Störfall im Atomkraftwerk Fessenheim. Warum Ines-Klasse 1?	<p>Die französischen Behörden stuften 2014 einen Störfall im AKW Fessenheim mit dem Schweregrad 1 auf der Ines-Skala ein. Am Freitag wurde aber öffentlich, dass damals als letztmögliche Schutzmassnahme notfallmässig mit Bor gekühlt werden musste.</p><p>- Wer entscheidet in Frankreich und in der Schweiz über den Schweregrad eines Störfalls?</p><p>- Wer überprüft diese Einschätzung und genehmigt sie?</p><p>- Ist der Bundesrat der Meinung, dass es sich um eine unbedeutende Anomalie in diesem AKW handelte?</p>	<p>Die französische Nuklearaufsichtsbehörde Autorité de surveillance nucléaire (ASN) hat die Öffentlichkeit am 17. April 2014 über das angesprochene Ereignis informiert. Das Ereignis wurde von der Behörde auf der ersten Stufe der Ines-Skala (Anomalie) eingestuft. Diese International Nuclear Event Scale (Ines) wird heute weltweit angewandt und umfasst sieben Stufen. Damit werden Art und Schweregrad eines Störfalls in einem Kernkraftwerk überall gleich beschrieben. Die Aufsichtsbehörden des jeweiligen Staates sind für die Einstufung eines Ereignisses zuständig. Alle Ereignisberichte der relevanten Ereignisse werden in einer Datenbank gesammelt, auf welche auch das Eidgenössische Nuklearsicherheitsinspektorat (Ensi) Zugriff hat. Zudem informierte die ASN im Rahmen der gemeinsamen Sitzung der französisch-schweizerischen Kommission für die nukleare Sicherheit und den Strahlenschutz von September 2014 über den Ereignishergang und die getroffenen Massnahmen. Aufgrund der dem Ensi vorliegenden Unterlagen ist die Ines-Einstufung der französischen Aufsichtsbehörde plausibel. Es gibt gemäss Ensi keine Hinweise dafür, dass der Reaktor zu irgendeinem Zeitpunkt in einem unkontrollierten Zustand war: Der Reaktor wurde langsam über die betrieblichen Systeme heruntergefahren. Für die Betriebsmannschaft stand die Möglichkeit, den Reaktor über eine Reaktorschnellabschaltung herunterzufahren, stets zur Verfügung. Das Notborierungssystem kam nicht zum Einsatz. Im Übrigen befindet sich bei Druckwasserreaktoren stets Bor zur Leistungssteuerung im Reaktor-Kühlwasser.</p><p>Gemäss den vorliegenden Informationen sieht der Bundesrat keinen Anlass, an der Einstufung auf der ersten Stufe der Ines-Skala (Anomalie) zu zweifeln. Die Schweiz hat mit Frankreich bereits im Jahr 1989 ein bilaterales Abkommen über den Informationsaustausch bei radiologischen Zwischenfällen abgeschlossen. Auf internationaler Ebene wurde 1986 das Übereinkommen über die frühzeitige Benachrichtigung bei nuklearen Unfällen abgeschlossen. Dieses Übereinkommen ist am 1. Juli 1988 für die Schweiz in Kraft getreten. Damit sind die Instrumente vorhanden, dass die Schweiz bei Zwischenfällen oder Unfällen in einem Kernkraftwerk informiert wird. </p>
737	20165099	14	173	NR	50	de	"Preis ""Watt d'Or"" des Bundesamtes für Energie. Parteipolitisch einseitige Berufung von Mitte-links-Bundesparlamentariern in die Jury"	<p>In die zwölfköpfige Jury hat das Bundesamt für Energie drei Bundesparlamentarier von Mitte-links (SP, Grüne und CVP) berufen. Die energiewendekritische Mitte-rechts-Mehrheit (SVP, FDP) ist darin nicht vertreten.</p><p>1. Warum lässt der Bundesrat einem Bundesamt derart einseitige Parteilichkeit für eine Veranstaltung zu?</p><p>2. Verstösst die Einsitznahme von Bundesparlamentariern in einem Bundesamtsgremium nicht gegen das Gebot der Gewaltentrennung?</p><p>3. Auf welchen jährlichen Betrag belaufen sich die Vollkosten der Operation Watt dOr?</p>	<p>Seit 2006 verleiht das Bundesamt für Energie (BFE) den Watt dOr, die Auszeichnung für aussergewöhnliche Leistungen im Energiebereich.</p><p>1. In der zehnjährigen Geschichte des Watt dOr nahmen bisher 25 Personen Einsitz in die Jury: Dies waren Persönlichkeiten aus der Wirtschaft, aus Nichtregierungsorganisationen, aus der Forschung und aus den Bundesbehörden sowie zehn Personen aus der nationalen, kantonalen und kommunalen Politik. Unter diesen zehn Politikerinnen und Politikern waren Vertreter aus verschiedenen Parteien - u. a. der Bundesratsparteien SVP, FDP, CVP und SP. Aktuell sind in der zwölfköpfigen Jury drei Mitglieder mit einem politischen Mandat vertreten. Die Jury für die nächste Austragung des Watt dOr, die 2018 stattfindet, wird neu bestellt.</p><p>2. Der Watt dOr ist ein Wettbewerb, die Jury fällt keine behördlichen Entscheide. Somit besteht kein Konflikt mit dem Gebot der Gewaltentrennung.</p><p>3. Der Watt dOr ist nicht dotiert, es werden keine Preisgelder ausbezahlt. Die Preisverleihung findet jeweils im Rahmen der Neujahrsveranstaltung des BFE statt und verursacht keine zusätzlichen Veranstaltungskosten. Die Kosten für den Watt dOr (Entschädigung Jury, Personalkosten BFE, Kosten für die Trophäe Watt dOr, Sonderausgabe der Zeitschrift Energeia) belaufen sich pro Austragung auf rund 50 000 Franken.</p>
738	20165100	14	4032	NR	50	de	Atomkraftwerk Fessenheim abstellen. Druck auf Frankreich	<p>Das AKW Fessenheim produziert regelmässig Störfälle und informiert nicht oder unvollständig darüber. Wie am 4. März bekanntwurde, haben die französischen Behörden einen gravierenden Störfall aus dem Jahr 2014 nicht zeitnah und nicht vollständig an die Schutzbehörden in Basel und Umgebung gemeldet. Die Sicherheit der Region Basel ist nicht mehr gewährleistet.</p><p>Was unternimmt der Bundesrat, damit Frankreich das AKW Fessenheim möglichst rasch abstellt?</p>	<p>Der Bundesrat ist sich der Notwendigkeit bewusst, die Diskussion über Kernkraftwerke auf internationaler Ebene zu intensivieren. Er hat das Thema der nuklearen Sicherheit im Rahmen seiner Kontakte mit den Vertreterinnen und Vertretern der französischen Regierung regelmässig angesprochen und ist bestrebt, dies weiterhin zu tun.</p><p>Die französisch-schweizerische Kommission für die nukleare Sicherheit und den Strahlenschutz (CFS), der auch ein Kantonsvertreter angehört und die 1989 durch einen Briefwechsel ins Leben gerufen wurde, gewährleistet den regelmässigen Informationsaustausch zu Nuklearangelegenheiten, einschliesslich Fragen zum Kernkraftwerk Fessenheim. Die bestehenden bilateralen Abkommen zwischen der Schweiz und Frankreich (das Abkommen von 1988 über die Zusammenarbeit bei der friedlichen Verwendung der Kernenergie sowie das Abkommen von 1989 über den Informationsaustausch bei Zwischenfällen oder Unfällen, die radiologische Auswirkungen haben können) gelten auch für den Fall einer Ausserbetriebsetzung oder Stilllegung von Kernkraftwerken. Somit ist der Informationsaustausch zu diesem Thema schon heute vertraglich geregelt. Er hat auch 2014 anlässlich des Ereignisses der Stufe 1 der Ines-Skala (Anomalie) in Fessenheim funktioniert.</p><p>Weder das schweizerische Recht noch das internationale öffentliche Recht enthält Bestimmungen, die den Bundesrat berechtigen würden, von der französischen Regierung die Aufnahme von Verhandlungen über die Nichtverlängerung der Betriebsbewilligung des Kernkraftwerks Fessenheim oder über dessen Schliessung zu verlangen. Auch die im Rahmen der CFS ausgetauschten Informationen geben dem Bundesrat seiner Ansicht nach keinen Anlass zur Aufnahme von Verhandlungen dieser Art.</p><p>Bezüglich der erwähnten deutschen Forderung schliesslich ist zu präzisieren, dass es sich dabei um eine einseitige Erklärung von Umweltministerin Barbara Hendricks und nicht um den Standpunkt der deutschen Bundesregierung handelt.</p>
739	20165101	14	4066	NR	50	de	Empfehlung des Europarates zu Wirtschaft und Menschenrechten	<p>Am 2. März 2016 verabschiedete der Europarat die Recommandation CM/Rec (2016) 3 du Comité des ministres aux Etats membres sur les droits de lhomme et les entreprises, an deren Ausarbeitung sich die Schweiz aktiv beteiligt hat.</p><p>1. Welche Massnahmen sieht der Bundesrat vor, um die Empfehlungen des Europarates umzusetzen?</p><p>2. Wie gedenkt er den Anforderungen des Europarates in der Implementierung der Uno-Leitprinzipien zu entsprechen?</p>	
740	20165102	14	1288	NR	50	de	Vernehmlassung. Instrument des demokratischen Prozesses oder bürokratischer Leerlauf?	<p>Das Bundesamt für Justiz sagt in einer Medienmitteilung vom 4. Dezember 2015 zur Aktienrechtsrevision, der Bundesrat habe in Kenntnis der Vernehmlassung die Botschaft definiert. Danach soll für die Gründung einfacher AG die öffentliche Beurkundung aufgehoben werden. Dies sei in der Vernehmlassung klar unterstützt worden.</p><p>Wie kommt das Bundesamt für Justiz zu dieser Aussage, wenn der in die Vernehmlassung geschickte Vorentwurf diese Aufhebung gar nicht enthielt und diese in der Vernehmlassung zur Modernisierung des Handelsregisterrechts 2013 von mehr als zwei Dritteln der Teilnehmer abgelehnt wurde?</p>	
